gap_id,entity_type,product_code,sku,product_name,field_name,current_value,required_from_team,owner,priority,source_document,status,deadline
GAP-00770,faq,DJP1158,DJ-PRO-0159,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00771,faq,DJP1158,DJ-PRO-0159,,dosage,This specific item comes in a Set of 25 Leaflets pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00772,faq,DJP1159,DJ-PRO-0160,,target_customer,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00773,faq,DJP1159,DJ-PRO-0160,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00774,faq,DJP1159,DJ-PRO-0160,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00775,faq,DJP1159,DJ-PRO-0160,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00776,faq,DJP1159,DJ-PRO-0160,,dosage,This specific item comes in a Set of 25 Leaflets pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00777,faq,DJP1160,DJ-PRO-0161,,target_customer,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00778,faq,DJP1160,DJ-PRO-0161,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00779,faq,DJP1160,DJ-PRO-0161,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00780,faq,DJP1160,DJ-PRO-0161,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00781,faq,DJP1160,DJ-PRO-0161,,dosage,This specific item comes in a Set of 50 Leaflets pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00782,faq,DJP1161,DJ-PRO-0162,,target_customer,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00783,faq,DJP1161,DJ-PRO-0162,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00784,faq,DJP1161,DJ-PRO-0162,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00785,faq,DJP1161,DJ-PRO-0162,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00786,faq,DJP1161,DJ-PRO-0162,,dosage,This specific item comes in a Set of 50 Leaflets pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00787,faq,DJP1162,DJ-PRO-0163,,target_customer,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00788,faq,DJP1162,DJ-PRO-0163,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00789,faq,DJP1162,DJ-PRO-0163,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00790,faq,DJP1162,DJ-PRO-0163,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00791,faq,DJP1162,DJ-PRO-0163,,dosage,This specific item comes in a Hindi pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00792,faq,DJP1163,DJ-PRO-0164,,target_customer,Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00793,faq,DJP1163,DJ-PRO-0164,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00794,faq,DJP1163,DJ-PRO-0164,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00795,faq,DJP1163,DJ-PRO-0164,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00796,faq,DJP1163,DJ-PRO-0164,,dosage,This specific item comes in a English pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00797,faq,DJP1164,DJ-COM-0165,,target_customer,Consumers interested in COMBO PACKAGES solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00798,faq,DJP1164,DJ-COM-0165,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00799,faq,DJP1164,DJ-COM-0165,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00800,faq,DJP1164,DJ-COM-0165,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00801,faq,DJP1164,DJ-COM-0165,,dosage,This specific item comes in a nan pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00802,faq,DJP1165,DJ-COM-0166,,target_customer,Consumers interested in COMBO PACKAGES solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00803,faq,DJP1165,DJ-COM-0166,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00804,faq,DJP1165,DJ-COM-0166,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00805,faq,DJP1165,DJ-COM-0166,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00806,faq,DJP1165,DJ-COM-0166,,dosage,This specific item comes in a nan pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00807,faq,DJP1166,DJ-COM-0167,,target_customer,Consumers interested in COMBO PACKAGES solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00808,faq,DJP1166,DJ-COM-0167,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00809,faq,DJP1166,DJ-COM-0167,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00810,faq,DJP1166,DJ-COM-0167,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00811,faq,DJP1166,DJ-COM-0167,,dosage,This specific item comes in a nan pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00812,faq,DJP1167,DJ-COM-0168,,target_customer,Consumers interested in COMBO PACKAGES solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00813,faq,DJP1167,DJ-COM-0168,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00814,faq,DJP1167,DJ-COM-0168,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00815,faq,DJP1167,DJ-COM-0168,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00816,faq,DJP1167,DJ-COM-0168,,dosage,This specific item comes in a nan pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00817,faq,DJP1168,DJ-COM-0169,,target_customer,Consumers interested in COMBO PACKAGES solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00818,faq,DJP1168,DJ-COM-0169,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00819,faq,DJP1168,DJ-COM-0169,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00820,faq,DJP1168,DJ-COM-0169,,contraindications,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved contraindications / who should avoid,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
GAP-00821,faq,DJP1168,DJ-COM-0169,,dosage,This specific item comes in a nan pack size.,Approved dosage / pack-size statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00822,faq,DJP1169,DJ-COM-0170,,target_customer,Consumers interested in COMBO PACKAGES solutions provided by Dayjoy.,Approved target customer / usage guidance,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,needs_review,
GAP-00823,faq,DJP1169,DJ-COM-0170,,shelf_life,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved shelf life / expiry statement,Dayjoy QA / Regulatory / Product Content,P2,Various Documents,missing,
GAP-00824,faq,DJP1169,DJ-COM-0170,,ingredients,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,Approved ingredient statement or label copy,Dayjoy QA / Regulatory / Product Content,P1,Various Documents,missing,
