product_id,product_code,sku,product_name,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence
132,DJP1131,DJ-AGR-0132,JoySpread 80+ Gold (250ml),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
132,DJP1131,DJ-AGR-0132,JoySpread 80+ Gold (250ml),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
132,DJP1131,DJ-AGR-0132,JoySpread 80+ Gold (250ml),How does it compare to other AGRICULTURE & VETERINARY products?,This product is uniquely formulated under the HappyGrow brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
132,DJP1131,DJ-AGR-0132,JoySpread 80+ Gold (250ml),What is the pack size?,This specific item comes in a 250ml pack size.,dosage,10,Various Documents,,medium
132,DJP1131,DJ-AGR-0132,JoySpread 80+ Gold (250ml),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
133,DJP1132,DJ-AGR-0133,JoySpread 80+ Gold (100ml),What is JoySpread 80+ Gold (100ml)?,"JoySpread 80+ Gold (100ml) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow.",general_info,1,Various Documents,,medium
133,DJP1132,DJ-AGR-0133,JoySpread 80+ Gold (100ml),What is the price and business volume (BV) for JoySpread 80+ Gold (100ml)?,"The MRP is ₹249.0, Distributor Price (DP) is ₹155.0, and the Business Volume (BV) is 37.0.",pricing,2,Various Documents,,high
133,DJP1132,DJ-AGR-0133,JoySpread 80+ Gold (100ml),Who should use this product?,Farmers and individuals seeking organic inputs for sustainable farming and crop health.,usage,3,Various Documents,,medium
133,DJP1132,DJ-AGR-0133,JoySpread 80+ Gold (100ml),Is it safe for organic farming?,"Yes, HappyGrow products are designed to be chemical-free solutions for healthier crops.",safety,4,Various Documents,,medium
133,DJP1132,DJ-AGR-0133,JoySpread 80+ Gold (100ml),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
133,DJP1132,DJ-AGR-0133,JoySpread 80+ Gold (100ml),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
133,DJP1132,DJ-AGR-0133,JoySpread 80+ Gold (100ml),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
133,DJP1132,DJ-AGR-0133,JoySpread 80+ Gold (100ml),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
133,DJP1132,DJ-AGR-0133,JoySpread 80+ Gold (100ml),How does it compare to other AGRICULTURE & VETERINARY products?,This product is uniquely formulated under the HappyGrow brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
133,DJP1132,DJ-AGR-0133,JoySpread 80+ Gold (100ml),What is the pack size?,This specific item comes in a 100ml pack size.,dosage,10,Various Documents,,medium
133,DJP1132,DJ-AGR-0133,JoySpread 80+ Gold (100ml),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
134,DJP1133,DJ-AGR-0134,JoyGrow 2X (Granules) (2kg),What is JoyGrow 2X (Granules) (2kg)?,"JoyGrow 2X (Granules) (2kg) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow.",general_info,1,Various Documents,,medium
134,DJP1133,DJ-AGR-0134,JoyGrow 2X (Granules) (2kg),What is the price and business volume (BV) for JoyGrow 2X (Granules) (2kg)?,"The MRP is ₹999.0, Distributor Price (DP) is ₹499.0, and the Business Volume (BV) is 180.0.",pricing,2,Various Documents,,high
134,DJP1133,DJ-AGR-0134,JoyGrow 2X (Granules) (2kg),Who should use this product?,Farmers and individuals seeking organic inputs for sustainable farming and crop health.,usage,3,Various Documents,,medium
134,DJP1133,DJ-AGR-0134,JoyGrow 2X (Granules) (2kg),Is it safe for organic farming?,"Yes, HappyGrow products are designed to be chemical-free solutions for healthier crops.",safety,4,Various Documents,,medium
134,DJP1133,DJ-AGR-0134,JoyGrow 2X (Granules) (2kg),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
134,DJP1133,DJ-AGR-0134,JoyGrow 2X (Granules) (2kg),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
134,DJP1133,DJ-AGR-0134,JoyGrow 2X (Granules) (2kg),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
134,DJP1133,DJ-AGR-0134,JoyGrow 2X (Granules) (2kg),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
134,DJP1133,DJ-AGR-0134,JoyGrow 2X (Granules) (2kg),How does it compare to other AGRICULTURE & VETERINARY products?,This product is uniquely formulated under the HappyGrow brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
134,DJP1133,DJ-AGR-0134,JoyGrow 2X (Granules) (2kg),What is the pack size?,This specific item comes in a 2kg pack size.,dosage,10,Various Documents,,medium
134,DJP1133,DJ-AGR-0134,JoyGrow 2X (Granules) (2kg),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
135,DJP1134,DJ-AGR-0135,JoyProtect (500ml),What is JoyProtect (500ml)?,"JoyProtect (500ml) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow.",general_info,1,Various Documents,,medium
135,DJP1134,DJ-AGR-0135,JoyProtect (500ml),What is the price and business volume (BV) for JoyProtect (500ml)?,"The MRP is ₹1499.0, Distributor Price (DP) is ₹949.0, and the Business Volume (BV) is 390.0.",pricing,2,Various Documents,,high
135,DJP1134,DJ-AGR-0135,JoyProtect (500ml),Who should use this product?,Farmers and individuals seeking organic inputs for sustainable farming and crop health.,usage,3,Various Documents,,medium
135,DJP1134,DJ-AGR-0135,JoyProtect (500ml),Is it safe for organic farming?,"Yes, HappyGrow products are designed to be chemical-free solutions for healthier crops.",safety,4,Various Documents,,medium
135,DJP1134,DJ-AGR-0135,JoyProtect (500ml),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
135,DJP1134,DJ-AGR-0135,JoyProtect (500ml),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
135,DJP1134,DJ-AGR-0135,JoyProtect (500ml),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
135,DJP1134,DJ-AGR-0135,JoyProtect (500ml),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
135,DJP1134,DJ-AGR-0135,JoyProtect (500ml),How does it compare to other AGRICULTURE & VETERINARY products?,This product is uniquely formulated under the HappyGrow brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
135,DJP1134,DJ-AGR-0135,JoyProtect (500ml),What is the pack size?,This specific item comes in a 500ml pack size.,dosage,10,Various Documents,,medium
135,DJP1134,DJ-AGR-0135,JoyProtect (500ml),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
136,DJP1135,DJ-AGR-0136,JoyCalcium (2 Litre),What is JoyCalcium (2 Litre)?,"JoyCalcium (2 Litre) is a product under the AGRICULTURE & VETERINARY category, offered by the brand HappyGrow.",general_info,1,Various Documents,,medium
136,DJP1135,DJ-AGR-0136,JoyCalcium (2 Litre),What is the price and business volume (BV) for JoyCalcium (2 Litre)?,"The MRP is ₹1049.0, Distributor Price (DP) is ₹699.0, and the Business Volume (BV) is 250.0.",pricing,2,Various Documents,,high
136,DJP1135,DJ-AGR-0136,JoyCalcium (2 Litre),Who should use this product?,Farmers and individuals seeking organic inputs for sustainable farming and crop health.,usage,3,Various Documents,,medium
136,DJP1135,DJ-AGR-0136,JoyCalcium (2 Litre),Is it safe for organic farming?,"Yes, HappyGrow products are designed to be chemical-free solutions for healthier crops.",safety,4,Various Documents,,medium
136,DJP1135,DJ-AGR-0136,JoyCalcium (2 Litre),How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
136,DJP1135,DJ-AGR-0136,JoyCalcium (2 Litre),What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
136,DJP1135,DJ-AGR-0136,JoyCalcium (2 Litre),What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
136,DJP1135,DJ-AGR-0136,JoyCalcium (2 Litre),Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
136,DJP1135,DJ-AGR-0136,JoyCalcium (2 Litre),How does it compare to other AGRICULTURE & VETERINARY products?,This product is uniquely formulated under the HappyGrow brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
136,DJP1135,DJ-AGR-0136,JoyCalcium (2 Litre),What is the pack size?,This specific item comes in a 2 Litre pack size.,dosage,10,Various Documents,,medium
136,DJP1135,DJ-AGR-0136,JoyCalcium (2 Litre),Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
137,DJP1136,DJ-GER-0137,Bio-Germanium & Magnetic Mattress,What is Bio-Germanium & Magnetic Mattress?,"Bio-Germanium & Magnetic Mattress is a product under the GERMANIUM & MAGNETIC category, offered by the brand Dayjoy.",general_info,1,Various Documents,,medium
137,DJP1136,DJ-GER-0137,Bio-Germanium & Magnetic Mattress,What is the price and business volume (BV) for Bio-Germanium & Magnetic Mattress?,"The MRP is ₹15000.0, Distributor Price (DP) is ₹9999.0, and the Business Volume (BV) is 4250.0.",pricing,2,Various Documents,,high
137,DJP1136,DJ-GER-0137,Bio-Germanium & Magnetic Mattress,Who should use this?,Consumers interested in GERMANIUM & MAGNETIC solutions provided by Dayjoy.,usage,3,Various Documents,,medium
137,DJP1136,DJ-GER-0137,Bio-Germanium & Magnetic Mattress,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,,medium
137,DJP1136,DJ-GER-0137,Bio-Germanium & Magnetic Mattress,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low
137,DJP1136,DJ-GER-0137,Bio-Germanium & Magnetic Mattress,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low
137,DJP1136,DJ-GER-0137,Bio-Germanium & Magnetic Mattress,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low
137,DJP1136,DJ-GER-0137,Bio-Germanium & Magnetic Mattress,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low
137,DJP1136,DJ-GER-0137,Bio-Germanium & Magnetic Mattress,How does it compare to other GERMANIUM & MAGNETIC products?,This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium
137,DJP1136,DJ-GER-0137,Bio-Germanium & Magnetic Mattress,What is the pack size?,This specific item comes in a nan pack size.,dosage,10,Various Documents,,medium
137,DJP1136,DJ-GER-0137,Bio-Germanium & Magnetic Mattress,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium
138,DJP1137,DJ-GER-0138,Bio-Germanium & Magnetic Mattress (Pack of 2),What is Bio-Germanium & Magnetic Mattress (Pack of 2)?,"Bio-Germanium & Magnetic Mattress (Pack of 2) is a product under the GERMANIUM & MAGNETIC category, offered by the brand Dayjoy.",general_info,1,Various Documents,,medium
138,DJP1137,DJ-GER-0138,Bio-Germanium & Magnetic Mattress (Pack of 2),What is the price and business volume (BV) for Bio-Germanium & Magnetic Mattress (Pack of 2)?,"The MRP is ₹30000.0, Distributor Price (DP) is ₹14999.0, and the Business Volume (BV) is 5000.0.",pricing,2,Various Documents,,high
