chunk_id,parent_doc_id,chunk_index,chunk_text,doc_type,source_document,source_section,product_name,product_code,sku,tags,keywords,category,confidence,source_reference,notes
intent_1,dayjoy_master_intent_dataset,1,Q: What is Multivitamins Tablets? A: Multivitamins Tablets is a HEALTH CARE product by Dayjoy.,intent_dataset,Dayjoy_Master_Intent_Dataset.csv,informational,Multivitamins Tablets,DJP1094,DJ-HEA-0095,informational;product_info,what is multivitamins tablets,informational,high,Products Master,
faq_1618,dayjoy_all_faqs_combined,1618,Q: How does it compare to other AQUA ESSENTIALS products? A: This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,comparison,,DJP1145,DJ-AQU-0146,comparison;faq,how does it compare to other aqua essentials,faq,medium,Various Documents,
faq_1619,dayjoy_all_faqs_combined,1619,Q: What is the pack size? A: This specific item comes in a nan pack size.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,dosage,,DJP1145,DJ-AQU-0146,dosage;faq,what is the pack size,faq,medium,Various Documents,
faq_1620,dayjoy_all_faqs_combined,1620,Q: Who manufactures this product? A: This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_dataset,Dayjoy_All_FAQs_Combined.csv,general_info,,DJP1145,DJ-AQU-0146,general_info;faq,who manufactures this product,faq,medium,Various Documents,
faq_1621,dayjoy_all_faqs_combined,1621,"Q: What is Dayjoy Diary? A: Dayjoy Diary is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",faq_dataset,Dayjoy_All_FAQs_Combined.csv,general_info,,DJP1146,DJ-PRO-0147,general_info;faq,what is dayjoy diary,faq,medium,Various Documents,
faq_1622,dayjoy_all_faqs_combined,1622,"Q: What is the price and business volume (BV) for Dayjoy Diary? A: The MRP is ₹299.0, Distributor Price (DP) is ₹275.0, and the Business Volume (BV) is 0.0.",faq_dataset,Dayjoy_All_FAQs_Combined.csv,pricing,,DJP1146,DJ-PRO-0147,pricing;faq,what is the price and business volume bv,faq,high,Various Documents,
faq_1623,dayjoy_all_faqs_combined,1623,Q: Who should use this? A: Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,usage,,DJP1146,DJ-PRO-0147,usage;faq,who should use this,faq,medium,Various Documents,
faq_1624,dayjoy_all_faqs_combined,1624,Q: Are there specific usage instructions? A: Please refer to the product packaging for detailed usage and assembly instructions.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,safety,,DJP1146,DJ-PRO-0147,safety;faq,are there specific usage instructions,faq,medium,Various Documents,
faq_1625,dayjoy_all_faqs_combined,1625,Q: How should it be stored? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,storage,,DJP1146,DJ-PRO-0147,storage;faq,how should it be stored,faq,low,Various Documents,
faq_1626,dayjoy_all_faqs_combined,1626,Q: What is the shelf life / expiry? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,shelf_life,,DJP1146,DJ-PRO-0147,shelf_life;faq,what is the shelf life expiry,faq,low,Various Documents,
faq_1627,dayjoy_all_faqs_combined,1627,Q: What are the ingredients? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,ingredients,,DJP1146,DJ-PRO-0147,ingredients;faq,what are the ingredients,faq,low,Various Documents,
faq_1628,dayjoy_all_faqs_combined,1628,Q: Who should avoid it / contraindications? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,safety,,DJP1146,DJ-PRO-0147,safety;faq,who should avoid it contraindications,faq,low,Various Documents,
faq_1629,dayjoy_all_faqs_combined,1629,Q: How does it compare to other PROMOTION TOOLS products? A: This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,comparison,,DJP1146,DJ-PRO-0147,comparison;faq,how does it compare to other promotion tools,faq,medium,Various Documents,
faq_1630,dayjoy_all_faqs_combined,1630,Q: What is the pack size? A: This specific item comes in a nan pack size.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,dosage,,DJP1146,DJ-PRO-0147,dosage;faq,what is the pack size,faq,medium,Various Documents,
faq_1631,dayjoy_all_faqs_combined,1631,Q: Who manufactures this product? A: This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_dataset,Dayjoy_All_FAQs_Combined.csv,general_info,,DJP1146,DJ-PRO-0147,general_info;faq,who manufactures this product,faq,medium,Various Documents,
faq_1632,dayjoy_all_faqs_combined,1632,"Q: What is Dayjoy Leather Bag? A: Dayjoy Leather Bag is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",faq_dataset,Dayjoy_All_FAQs_Combined.csv,general_info,,DJP1147,DJ-PRO-0148,general_info;faq,what is dayjoy leather bag,faq,medium,Various Documents,
faq_1633,dayjoy_all_faqs_combined,1633,"Q: What is the price and business volume (BV) for Dayjoy Leather Bag? A: The MRP is ₹2999.0, Distributor Price (DP) is ₹1599.0, and the Business Volume (BV) is 550.0.",faq_dataset,Dayjoy_All_FAQs_Combined.csv,pricing,,DJP1147,DJ-PRO-0148,pricing;faq,what is the price and business volume bv,faq,high,Various Documents,
faq_1634,dayjoy_all_faqs_combined,1634,Q: Who should use this? A: Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,usage,,DJP1147,DJ-PRO-0148,usage;faq,who should use this,faq,medium,Various Documents,
faq_1635,dayjoy_all_faqs_combined,1635,Q: Are there specific usage instructions? A: Please refer to the product packaging for detailed usage and assembly instructions.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,safety,,DJP1147,DJ-PRO-0148,safety;faq,are there specific usage instructions,faq,medium,Various Documents,
faq_1636,dayjoy_all_faqs_combined,1636,Q: How should it be stored? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,storage,,DJP1147,DJ-PRO-0148,storage;faq,how should it be stored,faq,low,Various Documents,
faq_1637,dayjoy_all_faqs_combined,1637,Q: What is the shelf life / expiry? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,shelf_life,,DJP1147,DJ-PRO-0148,shelf_life;faq,what is the shelf life expiry,faq,low,Various Documents,
faq_1638,dayjoy_all_faqs_combined,1638,Q: What are the ingredients? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,ingredients,,DJP1147,DJ-PRO-0148,ingredients;faq,what are the ingredients,faq,low,Various Documents,
faq_1639,dayjoy_all_faqs_combined,1639,Q: Who should avoid it / contraindications? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,safety,,DJP1147,DJ-PRO-0148,safety;faq,who should avoid it contraindications,faq,low,Various Documents,
faq_1640,dayjoy_all_faqs_combined,1640,Q: How does it compare to other PROMOTION TOOLS products? A: This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,comparison,,DJP1147,DJ-PRO-0148,comparison;faq,how does it compare to other promotion tools,faq,medium,Various Documents,
faq_1641,dayjoy_all_faqs_combined,1641,Q: What is the pack size? A: This specific item comes in a nan pack size.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,dosage,,DJP1147,DJ-PRO-0148,dosage;faq,what is the pack size,faq,medium,Various Documents,
faq_1642,dayjoy_all_faqs_combined,1642,Q: Who manufactures this product? A: This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_dataset,Dayjoy_All_FAQs_Combined.csv,general_info,,DJP1147,DJ-PRO-0148,general_info;faq,who manufactures this product,faq,medium,Various Documents,
faq_1643,dayjoy_all_faqs_combined,1643,"Q: What is Dayjoy Cap? A: Dayjoy Cap is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",faq_dataset,Dayjoy_All_FAQs_Combined.csv,general_info,,DJP1148,DJ-PRO-0149,general_info;faq,what is dayjoy cap,faq,medium,Various Documents,
faq_1644,dayjoy_all_faqs_combined,1644,"Q: What is the price and business volume (BV) for Dayjoy Cap? A: The MRP is ₹95.0, Distributor Price (DP) is ₹95.0, and the Business Volume (BV) is 0.0.",faq_dataset,Dayjoy_All_FAQs_Combined.csv,pricing,,DJP1148,DJ-PRO-0149,pricing;faq,what is the price and business volume bv,faq,high,Various Documents,
faq_1645,dayjoy_all_faqs_combined,1645,Q: Who should use this? A: Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,usage,,DJP1148,DJ-PRO-0149,usage;faq,who should use this,faq,medium,Various Documents,
faq_1646,dayjoy_all_faqs_combined,1646,Q: Are there specific usage instructions? A: Please refer to the product packaging for detailed usage and assembly instructions.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,safety,,DJP1148,DJ-PRO-0149,safety;faq,are there specific usage instructions,faq,medium,Various Documents,
faq_1647,dayjoy_all_faqs_combined,1647,Q: How should it be stored? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,storage,,DJP1148,DJ-PRO-0149,storage;faq,how should it be stored,faq,low,Various Documents,
faq_1648,dayjoy_all_faqs_combined,1648,Q: What is the shelf life / expiry? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,shelf_life,,DJP1148,DJ-PRO-0149,shelf_life;faq,what is the shelf life expiry,faq,low,Various Documents,
faq_1649,dayjoy_all_faqs_combined,1649,Q: What are the ingredients? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,ingredients,,DJP1148,DJ-PRO-0149,ingredients;faq,what are the ingredients,faq,low,Various Documents,
faq_1650,dayjoy_all_faqs_combined,1650,Q: Who should avoid it / contraindications? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,safety,,DJP1148,DJ-PRO-0149,safety;faq,who should avoid it contraindications,faq,low,Various Documents,
faq_1651,dayjoy_all_faqs_combined,1651,Q: How does it compare to other PROMOTION TOOLS products? A: This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,comparison,,DJP1148,DJ-PRO-0149,comparison;faq,how does it compare to other promotion tools,faq,medium,Various Documents,
faq_1652,dayjoy_all_faqs_combined,1652,Q: What is the pack size? A: This specific item comes in a nan pack size.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,dosage,,DJP1148,DJ-PRO-0149,dosage;faq,what is the pack size,faq,medium,Various Documents,
faq_1653,dayjoy_all_faqs_combined,1653,Q: Who manufactures this product? A: This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_dataset,Dayjoy_All_FAQs_Combined.csv,general_info,,DJP1148,DJ-PRO-0149,general_info;faq,who manufactures this product,faq,medium,Various Documents,
faq_1654,dayjoy_all_faqs_combined,1654,"Q: What is Dayjoy Mug? A: Dayjoy Mug is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",faq_dataset,Dayjoy_All_FAQs_Combined.csv,general_info,,DJP1149,DJ-PRO-0150,general_info;faq,what is dayjoy mug,faq,medium,Various Documents,
faq_1655,dayjoy_all_faqs_combined,1655,"Q: What is the price and business volume (BV) for Dayjoy Mug? A: The MRP is ₹125.0, Distributor Price (DP) is ₹125.0, and the Business Volume (BV) is 0.0.",faq_dataset,Dayjoy_All_FAQs_Combined.csv,pricing,,DJP1149,DJ-PRO-0150,pricing;faq,what is the price and business volume bv,faq,high,Various Documents,
faq_1656,dayjoy_all_faqs_combined,1656,Q: Who should use this? A: Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,usage,,DJP1149,DJ-PRO-0150,usage;faq,who should use this,faq,medium,Various Documents,
faq_1657,dayjoy_all_faqs_combined,1657,Q: Are there specific usage instructions? A: Please refer to the product packaging for detailed usage and assembly instructions.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,safety,,DJP1149,DJ-PRO-0150,safety;faq,are there specific usage instructions,faq,medium,Various Documents,
faq_1658,dayjoy_all_faqs_combined,1658,Q: How should it be stored? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,storage,,DJP1149,DJ-PRO-0150,storage;faq,how should it be stored,faq,low,Various Documents,
faq_1659,dayjoy_all_faqs_combined,1659,Q: What is the shelf life / expiry? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,shelf_life,,DJP1149,DJ-PRO-0150,shelf_life;faq,what is the shelf life expiry,faq,low,Various Documents,
faq_1660,dayjoy_all_faqs_combined,1660,Q: What are the ingredients? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,ingredients,,DJP1149,DJ-PRO-0150,ingredients;faq,what are the ingredients,faq,low,Various Documents,
faq_1661,dayjoy_all_faqs_combined,1661,Q: Who should avoid it / contraindications? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,safety,,DJP1149,DJ-PRO-0150,safety;faq,who should avoid it contraindications,faq,low,Various Documents,
faq_1662,dayjoy_all_faqs_combined,1662,Q: How does it compare to other PROMOTION TOOLS products? A: This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,comparison,,DJP1149,DJ-PRO-0150,comparison;faq,how does it compare to other promotion tools,faq,medium,Various Documents,
faq_1663,dayjoy_all_faqs_combined,1663,Q: What is the pack size? A: This specific item comes in a nan pack size.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,dosage,,DJP1149,DJ-PRO-0150,dosage;faq,what is the pack size,faq,medium,Various Documents,
faq_1664,dayjoy_all_faqs_combined,1664,Q: Who manufactures this product? A: This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,faq_dataset,Dayjoy_All_FAQs_Combined.csv,general_info,,DJP1149,DJ-PRO-0150,general_info;faq,who manufactures this product,faq,medium,Various Documents,
faq_1665,dayjoy_all_faqs_combined,1665,"Q: What is Dayjoy Bike Sticker? A: Dayjoy Bike Sticker is a product under the PROMOTION TOOLS category, offered by the brand Dayjoy.",faq_dataset,Dayjoy_All_FAQs_Combined.csv,general_info,,DJP1150,DJ-PRO-0151,general_info;faq,what is dayjoy bike sticker,faq,medium,Various Documents,
faq_1666,dayjoy_all_faqs_combined,1666,"Q: What is the price and business volume (BV) for Dayjoy Bike Sticker? A: The MRP is ₹20.0, Distributor Price (DP) is ₹20.0, and the Business Volume (BV) is 0.0.",faq_dataset,Dayjoy_All_FAQs_Combined.csv,pricing,,DJP1150,DJ-PRO-0151,pricing;faq,what is the price and business volume bv,faq,high,Various Documents,
faq_1667,dayjoy_all_faqs_combined,1667,Q: Who should use this? A: Consumers interested in PROMOTION TOOLS solutions provided by Dayjoy.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,usage,,DJP1150,DJ-PRO-0151,usage;faq,who should use this,faq,medium,Various Documents,
faq_1668,dayjoy_all_faqs_combined,1668,Q: Are there specific usage instructions? A: Please refer to the product packaging for detailed usage and assembly instructions.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,safety,,DJP1150,DJ-PRO-0151,safety;faq,are there specific usage instructions,faq,medium,Various Documents,
faq_1669,dayjoy_all_faqs_combined,1669,Q: How should it be stored? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,storage,,DJP1150,DJ-PRO-0151,storage;faq,how should it be stored,faq,low,Various Documents,
faq_1670,dayjoy_all_faqs_combined,1670,Q: What is the shelf life / expiry? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,shelf_life,,DJP1150,DJ-PRO-0151,shelf_life;faq,what is the shelf life expiry,faq,low,Various Documents,
faq_1671,dayjoy_all_faqs_combined,1671,Q: What are the ingredients? A: Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,faq_dataset,Dayjoy_All_FAQs_Combined.csv,ingredients,,DJP1150,DJ-PRO-0151,ingredients;faq,what are the ingredients,faq,low,Various Documents,
