chunk_id,parent_doc_id,chunk_index,question,answer,intent_category,subcategory,product_name,product_code,sku,confidence,source_reference,notes,source_document,source_section,page_number,document_type,tags,keywords,categories
dayjoy_master_intent_dataset_3686,dayjoy_master_intent_dataset,3686,Which product is good for Difficulty falling asleep at night?,"Based on Dayjoy recommendations, you may consider GOLDEN ELIXIR OR SEA BUCKTHORN JUICE OR SUPER RICH BERRY JUICE OR SUPER FOOD CAPSULE. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,,Dayjoy_Master_Intent_Dataset.csv,recommendation,,intent_dataset,recommendation;health_need,which product is good for difficulty falling asleep,recommendation
dayjoy_master_intent_dataset_3687,dayjoy_master_intent_dataset,3687,Do you have Seabuckthron Juice (1 Ltr.)?,"Yes, Seabuckthron Juice (1 Ltr.) is available. Code: DJP1103",transactional,availability,Seabuckthron Juice (1 Ltr.),DJP1103,DJ-HEA-0104,high,Products Master,,Dayjoy_Master_Intent_Dataset.csv,transactional,,intent_dataset,transactional;availability,do you have seabuckthron juice 1 ltr,transactional
dayjoy_master_intent_dataset_3688,dayjoy_master_intent_dataset,3688,"I have Shortness of Breath, what should I take?","Dayjoy suggests ADILIPO TABLET for Shortness of Breath. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included,Dayjoy_Master_Intent_Dataset.csv,health-condition,,intent_dataset,health-condition;consultation,i have shortness of breath what should i,health-condition
dayjoy_master_intent_dataset_3689,dayjoy_master_intent_dataset,3689,What is the MRP of AGRI PRO PACKAGE?,The MRP is ₹29076.0.,pricing,mrp,AGRI PRO PACKAGE,DJP1167,DJ-COM-0168,high,Price List,,Dayjoy_Master_Intent_Dataset.csv,pricing,,intent_dataset,pricing;mrp,what is the mrp of agri pro package,pricing
dayjoy_master_intent_dataset_3690,dayjoy_master_intent_dataset,3690,"I have Cough, Sore Throat, what should I take?","Dayjoy suggests ASTHPRASH OR N-ASTHEAL TABLET for Cough, Sore Throat. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included,Dayjoy_Master_Intent_Dataset.csv,health-condition,,intent_dataset,health-condition;consultation,i have cough sore throat what should i,health-condition
dayjoy_master_intent_dataset_3691,dayjoy_master_intent_dataset,3691,"I have Rapid Weight Gain, what should I take?","Dayjoy suggests AMPLE MEAL for Rapid Weight Gain. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included,Dayjoy_Master_Intent_Dataset.csv,health-condition,,intent_dataset,health-condition;consultation,i have rapid weight gain what should i,health-condition
dayjoy_master_intent_dataset_3692,dayjoy_master_intent_dataset,3692,Tell me about Hydra Aloevera Body Lotion (300ml),This is a premium product under Wild Muse.,informational,product_discovery,Hydra Aloevera Body Lotion (300ml),DJP1034,DJ-PER-0035,high,Products Master,,Dayjoy_Master_Intent_Dataset.csv,informational,,intent_dataset,informational;product_discovery,tell me about hydra aloevera body lotion 300ml,informational
dayjoy_master_intent_dataset_3693,dayjoy_master_intent_dataset,3693,"I have Anxiety, what should I take?","Dayjoy suggests ADICARDIAL TABLET for Anxiety. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included,Dayjoy_Master_Intent_Dataset.csv,health-condition,,intent_dataset,health-condition;consultation,i have anxiety what should i take,health-condition
dayjoy_master_intent_dataset_3694,dayjoy_master_intent_dataset,3694,How much BV for Adilipo (60 Tab)?,The Business Volume (BV) is 450.0.,pricing,bv,Adilipo (60 Tab),DJP1071,DJ-HEA-0072,high,Price List,,Dayjoy_Master_Intent_Dataset.csv,pricing,,intent_dataset,pricing;bv,how much bv for adilipo 60 tab,pricing
dayjoy_master_intent_dataset_3695,dayjoy_master_intent_dataset,3695,What is Anti Pollution Face Wash (150ml)?,Anti Pollution Face Wash (150ml) is a PERSONAL CARE product by Dayjoy.,informational,product_info,Anti Pollution Face Wash (150ml),DJP1026,DJ-PER-0027,high,Products Master,,Dayjoy_Master_Intent_Dataset.csv,informational,,intent_dataset,informational;product_info,what is anti pollution face wash 150ml,informational
dayjoy_master_intent_dataset_3696,dayjoy_master_intent_dataset,3696,DP of DJP1054,The Distributor Price (DP) is ₹99.0.,pricing,dp,WildMuse Premium Loofah,DJP1054,DJ-PER-0055,high,Price List,,Dayjoy_Master_Intent_Dataset.csv,pricing,,intent_dataset,pricing;dp,dp of djp1054,pricing
dayjoy_master_intent_dataset_3697,dayjoy_master_intent_dataset,3697,Which product is good for Heartburn?,"Based on Dayjoy recommendations, you may consider LIVEASE SYRUP OR GAS-O-FREE SYRUP. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,,Dayjoy_Master_Intent_Dataset.csv,recommendation,,intent_dataset,recommendation;health_need,which product is good for heartburn,recommendation
dayjoy_master_intent_dataset_3698,dayjoy_master_intent_dataset,3698,Which product is good for Pain?,"Based on Dayjoy recommendations, you may consider ASTHPRASH OR N-ASTHEAL TABLET. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,,Dayjoy_Master_Intent_Dataset.csv,recommendation,,intent_dataset,recommendation;health_need,which product is good for pain,recommendation
dayjoy_master_intent_dataset_3699,dayjoy_master_intent_dataset,3699,Are ELITE PACKAGE and Shilajit Gummies (60 Gummies) the same?,"No, ELITE PACKAGE is in COMBO PACKAGES while Shilajit Gummies (60 Gummies) is in HEALTH CARE.",comparison,category_difference,,,,high,Products Master,,Dayjoy_Master_Intent_Dataset.csv,comparison,,intent_dataset,comparison;category_difference,are elite package and shilajit gummies 60 gummies,comparison
dayjoy_master_intent_dataset_3700,dayjoy_master_intent_dataset,3700,Do you have Orthofix (60 Tab)?,"Yes, Orthofix (60 Tab) is available. Code: DJP1098",transactional,availability,Orthofix (60 Tab),DJP1098,DJ-HEA-0099,high,Products Master,,Dayjoy_Master_Intent_Dataset.csv,transactional,,intent_dataset,transactional;availability,do you have orthofix 60 tab,transactional
dayjoy_master_intent_dataset_3701,dayjoy_master_intent_dataset,3701,How much BV for Nano Tech-19 (500ml)?,The Business Volume (BV) is 425.0.,pricing,bv,Nano Tech-19 (500ml),DJP1124,DJ-AGR-0125,high,Price List,,Dayjoy_Master_Intent_Dataset.csv,pricing,,intent_dataset,pricing;bv,how much bv for nano tech 19 500ml,pricing
dayjoy_master_intent_dataset_3702,dayjoy_master_intent_dataset,3702,"I have Pale or Yellowish Skin, what should I take?","Dayjoy suggests MULTI VITAMINS TABLETS for Pale or Yellowish Skin. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included,Dayjoy_Master_Intent_Dataset.csv,health-condition,,intent_dataset,health-condition;consultation,i have pale or yellowish skin what should,health-condition
dayjoy_master_intent_dataset_3703,dayjoy_master_intent_dataset,3703,DP of DJP1077,The Distributor Price (DP) is ₹325.0.,pricing,dp,Advanced Calcium Tablets,DJP1077,DJ-HEA-0078,high,Price List,,Dayjoy_Master_Intent_Dataset.csv,pricing,,intent_dataset,pricing;dp,dp of djp1077,pricing
dayjoy_master_intent_dataset_3704,dayjoy_master_intent_dataset,3704,Tell me about Prosperous+ Tablets,This is a premium product under HappyGrow.,informational,product_discovery,Prosperous+ Tablets,DJP1129,DJ-AGR-0130,high,Products Master,,Dayjoy_Master_Intent_Dataset.csv,informational,,intent_dataset,informational;product_discovery,tell me about prosperous tablets,informational
dayjoy_master_intent_dataset_3705,dayjoy_master_intent_dataset,3705,Do I need to pay a joining fee?,"No, there are no expensive start-up costs or burdening overheads.",business,joining,,,,high,Dayjoy Brochure / Loyalty Program,,Dayjoy_Master_Intent_Dataset.csv,business,,intent_dataset,business;joining,do i need to pay a joining fee,business
dayjoy_master_intent_dataset_3706,dayjoy_master_intent_dataset,3706,How much BV for Seabuckthron Juice (1 Ltr.)?,The Business Volume (BV) is 640.0.,pricing,bv,Seabuckthron Juice (1 Ltr.),DJP1103,DJ-HEA-0104,high,Price List,,Dayjoy_Master_Intent_Dataset.csv,pricing,,intent_dataset,pricing;bv,how much bv for seabuckthron juice 1 ltr,pricing
dayjoy_master_intent_dataset_3707,dayjoy_master_intent_dataset,3707,Which product is good for Aging?,"Based on Dayjoy recommendations, you may consider GOLDEN ELIXIR OR SEA BUCKTHORN JUICE OR SUPER FOOD CAPSULE. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,,Dayjoy_Master_Intent_Dataset.csv,recommendation,,intent_dataset,recommendation;health_need,which product is good for aging,recommendation
dayjoy_master_intent_dataset_3708,dayjoy_master_intent_dataset,3708,How much is in one pack of Nano Tech-46 (500ml)?,The pack size is 500ml.,informational,pack_size,Nano Tech-46 (500ml),DJP1125,DJ-AGR-0126,high,Products Master,,Dayjoy_Master_Intent_Dataset.csv,informational,,intent_dataset,informational;pack_size,how much is in one pack of nano,informational
dayjoy_master_intent_dataset_3709,dayjoy_master_intent_dataset,3709,"I have Joint Stiffness & Noises (Crepitations), what should I take?","Dayjoy suggests ORTHOFIX TABLET for Joint Stiffness & Noises (Crepitations). This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included,Dayjoy_Master_Intent_Dataset.csv,health-condition,,intent_dataset,health-condition;consultation,i have joint stiffness noises crepitations what should,health-condition
dayjoy_master_intent_dataset_3710,dayjoy_master_intent_dataset,3710,Is Dayjoy Leather Bag a food product?,It is categorized under PROMOTION TOOLS.,informational,product_category,Dayjoy Leather Bag,DJP1147,DJ-PRO-0148,high,Products Master,,Dayjoy_Master_Intent_Dataset.csv,informational,,intent_dataset,informational;product_category,is dayjoy leather bag a food product,informational
dayjoy_master_intent_dataset_3711,dayjoy_master_intent_dataset,3711,"I have Loss of sensation or numbness, what should I take?","Dayjoy suggests GOLDEN ELIXIR OR SEA BUCKTHORN JUICE OR SUPER RICH BERRY JUICE OR SUPER FOOD CAPSULE OR OMEGA 3-6-9 SOFTGEL CAPSULES for Loss of sensation or numbness. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included,Dayjoy_Master_Intent_Dataset.csv,health-condition,,intent_dataset,health-condition;consultation,i have loss of sensation or numbness what,health-condition
dayjoy_master_intent_dataset_3712,dayjoy_master_intent_dataset,3712,How much is in one pack of Regain Aloevera Shampoo (300ml)?,The pack size is 300ml.,informational,pack_size,Regain Aloevera Shampoo (300ml),DJP1041,DJ-PER-0042,high,Products Master,,Dayjoy_Master_Intent_Dataset.csv,informational,,intent_dataset,informational;pack_size,how much is in one pack of regain,informational
dayjoy_master_intent_dataset_3713,dayjoy_master_intent_dataset,3713,"I have Erectile Dysfunction, what should I take?","Dayjoy suggests ADILAFORTE TABLET for Erectile Dysfunction. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included,Dayjoy_Master_Intent_Dataset.csv,health-condition,,intent_dataset,health-condition;consultation,i have erectile dysfunction what should i take,health-condition
dayjoy_master_intent_dataset_3714,dayjoy_master_intent_dataset,3714,DP of DJP1146,The Distributor Price (DP) is ₹275.0.,pricing,dp,Dayjoy Diary,DJP1146,DJ-PRO-0147,high,Price List,,Dayjoy_Master_Intent_Dataset.csv,pricing,,intent_dataset,pricing;dp,dp of djp1146,pricing
dayjoy_master_intent_dataset_3715,dayjoy_master_intent_dataset,3715,How much is in one pack of Adicardial Syrup (500ml)?,The pack size is 500ml.,informational,pack_size,Adicardial Syrup (500ml),DJP1067,DJ-HEA-0068,high,Products Master,,Dayjoy_Master_Intent_Dataset.csv,informational,,intent_dataset,informational;pack_size,how much is in one pack of adicardial,informational
dayjoy_master_intent_dataset_3716,dayjoy_master_intent_dataset,3716,Do you have Luxwash Handwash (250ml)?,"Yes, Luxwash Handwash (250ml) is available. Code: DJP1036",transactional,availability,Luxwash Handwash (250ml),DJP1036,DJ-PER-0037,high,Products Master,,Dayjoy_Master_Intent_Dataset.csv,transactional,,intent_dataset,transactional;availability,do you have luxwash handwash 250ml,transactional
dayjoy_master_intent_dataset_3717,dayjoy_master_intent_dataset,3717,"Which product is good for Swollen Ankles, Legs or Abdomen?","Based on Dayjoy recommendations, you may consider ADILIV TABLETS. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,,Dayjoy_Master_Intent_Dataset.csv,recommendation,,intent_dataset,recommendation;health_need,which product is good for swollen ankles legs,recommendation
dayjoy_master_intent_dataset_3718,dayjoy_master_intent_dataset,3718,Is Prosperous+ Tablets a food product?,It is categorized under AGRICULTURE & VETERINARY.,informational,product_category,Prosperous+ Tablets,DJP1129,DJ-AGR-0130,high,Products Master,,Dayjoy_Master_Intent_Dataset.csv,informational,,intent_dataset,informational;product_category,is prosperous tablets a food product,informational
dayjoy_master_intent_dataset_3719,dayjoy_master_intent_dataset,3719,DP of DJP1018,The Distributor Price (DP) is ₹275.0.,pricing,dp,Mirchi Powder (500g),DJP1018,DJ-FOO-0019,high,Price List,,Dayjoy_Master_Intent_Dataset.csv,pricing,,intent_dataset,pricing;dp,dp of djp1018,pricing
dayjoy_master_intent_dataset_3720,dayjoy_master_intent_dataset,3720,DP of DJP1105,The Distributor Price (DP) is ₹999.0.,pricing,dp,Super Food Capsule,DJP1105,DJ-HEA-0106,high,Price List,,Dayjoy_Master_Intent_Dataset.csv,pricing,,intent_dataset,pricing;dp,dp of djp1105,pricing
dayjoy_master_intent_dataset_3721,dayjoy_master_intent_dataset,3721,What is the MRP of AgeX Anti-Ageing Night Cream (50gm)?,The MRP is ₹799.0.,pricing,mrp,AgeX Anti-Ageing Night Cream (50gm),DJP1061,DJ-SKI-0062,high,Price List,,Dayjoy_Master_Intent_Dataset.csv,pricing,,intent_dataset,pricing;mrp,what is the mrp of agex anti ageing,pricing
dayjoy_master_intent_dataset_3722,dayjoy_master_intent_dataset,3722,Is Adila Forte (30 Tab) a food product?,It is categorized under HEALTH CARE.,informational,product_category,Adila Forte (30 Tab),DJP1068,DJ-HEA-0069,high,Products Master,,Dayjoy_Master_Intent_Dataset.csv,informational,,intent_dataset,informational;product_category,is adila forte 30 tab a food product,informational
dayjoy_master_intent_dataset_3723,dayjoy_master_intent_dataset,3723,Which product is good for Continuous Fatigue?,"Based on Dayjoy recommendations, you may consider ADILIV TABLETS. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,,Dayjoy_Master_Intent_Dataset.csv,recommendation,,intent_dataset,recommendation;health_need,which product is good for continuous fatigue,recommendation
dayjoy_master_intent_dataset_3724,dayjoy_master_intent_dataset,3724,"I have Ongoing worries about sleep, what should I take?","Dayjoy suggests GOLDEN ELIXIR OR SEA BUCKTHORN JUICE OR SUPER RICH BERRY JUICE OR SUPER FOOD CAPSULE for Ongoing worries about sleep. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included,Dayjoy_Master_Intent_Dataset.csv,health-condition,,intent_dataset,health-condition;consultation,i have ongoing worries about sleep what should,health-condition
