faq_id,product_id,product_code,sku,question,answer,faq_category,sort_order,source_document,source_page_or_section,confidence,audience,verified
2820,165,DJP1164,DJ-COM-0165,Who should use this?,Consumers interested in COMBO PACKAGES solutions provided by Dayjoy.,usage,3,Various Documents,,medium,all,true
2821,165,DJP1164,DJ-COM-0165,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,,medium,all,true
2822,165,DJP1164,DJ-COM-0165,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
2823,165,DJP1164,DJ-COM-0165,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
2824,165,DJP1164,DJ-COM-0165,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
2825,165,DJP1164,DJ-COM-0165,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
2826,165,DJP1164,DJ-COM-0165,How does it compare to other COMBO PACKAGES products?,This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
2827,165,DJP1164,DJ-COM-0165,What is the pack size?,This specific item comes in a nan pack size.,dosage,10,Various Documents,,medium,all,true
2828,165,DJP1164,DJ-COM-0165,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
2829,166,DJP1165,DJ-COM-0166,What is PREMIUM PACKAGE?,"PREMIUM PACKAGE is a product under the COMBO PACKAGES category, offered by the brand Dayjoy.",general_info,1,Various Documents,,medium,all,true
2830,166,DJP1165,DJ-COM-0166,What is the price and business volume (BV) for PREMIUM PACKAGE?,"The MRP is ₹17592.0, Distributor Price (DP) is ₹10499.0, and the Business Volume (BV) is 5000.0.",pricing,2,Various Documents,,high,all,true
2831,166,DJP1165,DJ-COM-0166,Who should use this?,Consumers interested in COMBO PACKAGES solutions provided by Dayjoy.,usage,3,Various Documents,,medium,all,true
2832,166,DJP1165,DJ-COM-0166,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,,medium,all,true
2833,166,DJP1165,DJ-COM-0166,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
2834,166,DJP1165,DJ-COM-0166,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
2835,166,DJP1165,DJ-COM-0166,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
2836,166,DJP1165,DJ-COM-0166,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
2837,166,DJP1165,DJ-COM-0166,How does it compare to other COMBO PACKAGES products?,This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
2838,166,DJP1165,DJ-COM-0166,What is the pack size?,This specific item comes in a nan pack size.,dosage,10,Various Documents,,medium,all,true
2839,166,DJP1165,DJ-COM-0166,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
2840,167,DJP1166,DJ-COM-0167,What is ELITE PACKAGE?,"ELITE PACKAGE is a product under the COMBO PACKAGES category, offered by the brand Dayjoy.",general_info,1,Various Documents,,medium,all,true
2841,167,DJP1166,DJ-COM-0167,What is the price and business volume (BV) for ELITE PACKAGE?,"The MRP is ₹28286.0, Distributor Price (DP) is ₹15999.0, and the Business Volume (BV) is 7500.0.",pricing,2,Various Documents,,high,all,true
2842,167,DJP1166,DJ-COM-0167,Who should use this?,Consumers interested in COMBO PACKAGES solutions provided by Dayjoy.,usage,3,Various Documents,,medium,all,true
2843,167,DJP1166,DJ-COM-0167,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,,medium,all,true
2844,167,DJP1166,DJ-COM-0167,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
2845,167,DJP1166,DJ-COM-0167,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
2846,167,DJP1166,DJ-COM-0167,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
2847,167,DJP1166,DJ-COM-0167,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
2848,167,DJP1166,DJ-COM-0167,How does it compare to other COMBO PACKAGES products?,This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
2849,167,DJP1166,DJ-COM-0167,What is the pack size?,This specific item comes in a nan pack size.,dosage,10,Various Documents,,medium,all,true
2850,167,DJP1166,DJ-COM-0167,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
2851,168,DJP1167,DJ-COM-0168,What is AGRI PRO PACKAGE?,"AGRI PRO PACKAGE is a product under the COMBO PACKAGES category, offered by the brand Dayjoy.",general_info,1,Various Documents,,medium,all,true
2852,168,DJP1167,DJ-COM-0168,What is the price and business volume (BV) for AGRI PRO PACKAGE?,"The MRP is ₹29076.0, Distributor Price (DP) is ₹22650.0, and the Business Volume (BV) is 10000.0.",pricing,2,Various Documents,,high,all,true
2853,168,DJP1167,DJ-COM-0168,Who should use this?,Consumers interested in COMBO PACKAGES solutions provided by Dayjoy.,usage,3,Various Documents,,medium,all,true
2854,168,DJP1167,DJ-COM-0168,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,,medium,all,true
2855,168,DJP1167,DJ-COM-0168,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
2856,168,DJP1167,DJ-COM-0168,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
2857,168,DJP1167,DJ-COM-0168,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
2858,168,DJP1167,DJ-COM-0168,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
2859,168,DJP1167,DJ-COM-0168,How does it compare to other COMBO PACKAGES products?,This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
2860,168,DJP1167,DJ-COM-0168,What is the pack size?,This specific item comes in a nan pack size.,dosage,10,Various Documents,,medium,all,true
2861,168,DJP1167,DJ-COM-0168,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
2862,169,DJP1168,DJ-COM-0169,What is AGRI STARTER PACKAGE?,"AGRI STARTER PACKAGE is a product under the COMBO PACKAGES category, offered by the brand Dayjoy.",general_info,1,Various Documents,,medium,all,true
2863,169,DJP1168,DJ-COM-0169,What is the price and business volume (BV) for AGRI STARTER PACKAGE?,"The MRP is ₹15587.0, Distributor Price (DP) is ₹11499.0, and the Business Volume (BV) is 5000.0.",pricing,2,Various Documents,,high,all,true
2864,169,DJP1168,DJ-COM-0169,Who should use this?,Consumers interested in COMBO PACKAGES solutions provided by Dayjoy.,usage,3,Various Documents,,medium,all,true
2865,169,DJP1168,DJ-COM-0169,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,,medium,all,true
2866,169,DJP1168,DJ-COM-0169,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
2867,169,DJP1168,DJ-COM-0169,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
2868,169,DJP1168,DJ-COM-0169,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
2869,169,DJP1168,DJ-COM-0169,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
2870,169,DJP1168,DJ-COM-0169,How does it compare to other COMBO PACKAGES products?,This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
2871,169,DJP1168,DJ-COM-0169,What is the pack size?,This specific item comes in a nan pack size.,dosage,10,Various Documents,,medium,all,true
2872,169,DJP1168,DJ-COM-0169,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
2873,170,DJP1169,DJ-COM-0170,What is LEGEND PACKAGE?,"LEGEND PACKAGE is a product under the COMBO PACKAGES category, offered by the brand Dayjoy.",general_info,1,Various Documents,,medium,all,true
2874,170,DJP1169,DJ-COM-0170,What is the price and business volume (BV) for LEGEND PACKAGE?,"The MRP is ₹27687.0, Distributor Price (DP) is ₹18999.0, and the Business Volume (BV) is 10000.0.",pricing,2,Various Documents,,high,all,true
2875,170,DJP1169,DJ-COM-0170,Who should use this?,Consumers interested in COMBO PACKAGES solutions provided by Dayjoy.,usage,3,Various Documents,,medium,all,true
2876,170,DJP1169,DJ-COM-0170,Are there specific usage instructions?,Please refer to the product packaging for detailed usage and assembly instructions.,safety,4,Various Documents,,medium,all,true
2877,170,DJP1169,DJ-COM-0170,How should it be stored?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,storage,5,Various Documents,,low,all,false
2878,170,DJP1169,DJ-COM-0170,What is the shelf life / expiry?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,shelf_life,6,Various Documents,,low,all,false
2879,170,DJP1169,DJ-COM-0170,What are the ingredients?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,ingredients,7,Various Documents,,low,all,false
2880,170,DJP1169,DJ-COM-0170,Who should avoid it / contraindications?,Information not available in source documents; requires verification from Dayjoy QA/regulatory team.,safety,8,Various Documents,,low,all,false
2881,170,DJP1169,DJ-COM-0170,How does it compare to other COMBO PACKAGES products?,This product is uniquely formulated under the Dayjoy brand. Specific comparison requires more details on the exact variant you are comparing it to.,comparison,9,Various Documents,,medium,all,true
2882,170,DJP1169,DJ-COM-0170,What is the pack size?,This specific item comes in a nan pack size.,dosage,10,Various Documents,,medium,all,true
2883,170,DJP1169,DJ-COM-0170,Who manufactures this product?,This product is associated with Adila Biotech / Dayjoy Marketing Pvt. Ltd..,general_info,11,Various Documents,,medium,all,true
