intent_id,question,answer,intent_category,subcategory,product_name,product_code,sku,confidence,source_reference,notes
3023,What is the MRP of Dhaniya Powder (500g)?,The MRP is ₹210.0.,pricing,mrp,Dhaniya Powder (500g),DJP1007,DJ-FOO-0008,high,Price List,
3024,What is Nano Tech-52 (500ml)?,Nano Tech-52 (500ml) is a AGRICULTURE & VETERINARY product by Dayjoy.,informational,product_info,Nano Tech-52 (500ml),DJP1127,DJ-AGR-0128,high,Products Master,
3025,How much is in one pack of Seabuckthron Cleanser (30g)?,The pack size is 30g.,informational,pack_size,Seabuckthron Cleanser (30g),DJP1046,DJ-PER-0047,high,Products Master,
3026,Do I need to pay a joining fee?,"No, there are no expensive start-up costs or burdening overheads.",business,joining,,,,high,Dayjoy Brochure / Loyalty Program,
3027,What is Premium Tulsi Max (30ml)?,Premium Tulsi Max (30ml) is a HEALTH CARE product by Dayjoy.,informational,product_info,Premium Tulsi Max (30ml),DJP1106,DJ-HEA-0107,high,Products Master,
3028,Tell me about N-SF 9.5 Mineraliser,This is a premium product under Dayjoy.,informational,product_discovery,N-SF 9.5 Mineraliser,DJP1144,DJ-AQU-0145,high,Products Master,
3029,Do you guarantee income?,"No, earnings are estimates and not guaranteed. Success depends on individual effort and dedication.",compliance,policy,,,,high,FSSAI / Social Media Policy / Income Disclaimer,
3030,Do you have Liv-Ease (200ml)?,"Yes, Liv-Ease (200ml) is available. Code: DJP1092",transactional,availability,Liv-Ease (200ml),DJP1092,DJ-HEA-0093,high,Products Master,
3031,What is the MRP of Jaljeera (100g)?,The MRP is ₹65.0.,pricing,mrp,Jaljeera (100g),DJP1013,DJ-FOO-0014,high,Price List,
3032,"I have Weight Gain, what should I take?","Dayjoy suggests ADICARDIAL TABLET for Weight Gain. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
3033,Does Dayjoy have GMP?,"Yes, Dayjoy operates under strict WHO-GMP compliance with a valid Certificate of GMP.",compliance,policy,,,,high,FSSAI / Social Media Policy / Income Disclaimer,
3034,How much is in one pack of AGRI PRO PACKAGE?,The pack size is nan.,informational,pack_size,AGRI PRO PACKAGE,DJP1167,DJ-COM-0168,high,Products Master,
3035,How much is in one pack of Nano Tech-46 (500ml)?,The pack size is 500ml.,informational,pack_size,Nano Tech-46 (500ml),DJP1125,DJ-AGR-0126,high,Products Master,
3036,"I have Pneumonia, what should I take?","Dayjoy suggests ASTHPRASH OR N-ASTHEAL TABLET for Pneumonia. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
3037,"I have Weakness OR Tiredness, what should I take?","Dayjoy suggests GOLDEN ELIXIR OR SEA BUCKTHORN JUICE OR SUPER RICH BERRY JUICE OR SUPER FOOD CAPSULE for Weakness OR Tiredness. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
3038,Which product is good for Slimy mucus in your underwear or on Toilet Paper After Wiping your bottom?,"Based on Dayjoy recommendations, you may consider GO PILES TABLETS. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
3039,Which product is good for Erectile Dysfunction?,"Based on Dayjoy recommendations, you may consider ADILAFORTE TABLET. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
3040,What is Dayjoy's mission?,To create values for customers through high-quality products backed by a satisfaction guarantee and uncompromising principles.,company,info,,,,high,Dayjoy Brochure,
3041,How much BV for Deep Cleansing Facewash (60ml)?,The Business Volume (BV) is 21.0.,pricing,bv,Deep Cleansing Facewash (60ml),DJP1053,DJ-PER-0054,high,Price List,
3042,Tell me about Adila Forte (60 Tab),This is a premium product under Curind.,informational,product_discovery,Adila Forte (60 Tab),DJP1069,DJ-HEA-0070,high,Products Master,
3043,How much is in one pack of Liv-Ease (200ml)?,The pack size is 200ml.,informational,pack_size,Liv-Ease (200ml),DJP1092,DJ-HEA-0093,high,Products Master,
3044,What is Dayjoy Car Sticker?,Dayjoy Car Sticker is a PROMOTION TOOLS product by Dayjoy.,informational,product_info,Dayjoy Car Sticker,DJP1151,DJ-PRO-0152,high,Products Master,
3045,Do you have Shatavari Extract (60 Veg Capsules)?,"Yes, Shatavari Extract (60 Veg Capsules) is available. Code: DJP1104",transactional,availability,Shatavari Extract (60 Veg Capsules),DJP1104,DJ-HEA-0105,high,Products Master,
3046,Is Poha with Bhujia a food product?,It is categorized under FOOD PRODUCTS.,informational,product_category,Poha with Bhujia,DJP1024,DJ-FOO-0025,high,Products Master,
3047,Do you guarantee income?,"No, earnings are estimates and not guaranteed. Success depends on individual effort and dedication.",compliance,policy,,,,high,FSSAI / Social Media Policy / Income Disclaimer,
3048,What is the MRP of Anti Pollution Aloevera Face Wash (100ml)?,The MRP is ₹135.0.,pricing,mrp,Anti Pollution Aloevera Face Wash (100ml),DJP1027,DJ-PER-0028,high,Price List,
3049,"I have An achy or heavy feeling in the legs, what should I take?","Dayjoy suggests GOLDEN ELIXIR OR SEA BUCKTHORN JUICE for An achy or heavy feeling in the legs. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
3050,"I have Tingling Sensations and Numbness, what should I take?","Dayjoy suggests DIBEAT TABLETS for Tingling Sensations and Numbness. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
3051,Which product is good for Tenderness?,"Based on Dayjoy recommendations, you may consider ORTHOFIX TABLET. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
3052,How much is in one pack of Rai (250g)?,The pack size is 250g.,informational,pack_size,Rai (250g),DJP1019,DJ-FOO-0020,high,Products Master,
3053,Who pays for return shipping?,You are responsible for paying your own shipping cost for returning your items.,policy,shipping_refund,,,,high,Shipping/Refund Policy,
3054,DP of DJP1142,The Distributor Price (DP) is ₹36.0.,pricing,dp,Perfect-Ion Leaflets (Set of 25),DJP1142,DJ-AQU-0143,high,Price List,
3055,Which product is good for Lack of libido?,"Based on Dayjoy recommendations, you may consider ADILAFORTE TABLET. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
3056,How much is in one pack of Rai (250g)?,The pack size is 250g.,informational,pack_size,Rai (250g),DJP1019,DJ-FOO-0020,high,Products Master,
3057,What is Nano Tech-19 (500ml)?,Nano Tech-19 (500ml) is a AGRICULTURE & VETERINARY product by Dayjoy.,informational,product_info,Nano Tech-19 (500ml),DJP1124,DJ-AGR-0125,high,Products Master,
3058,Do I need to maintain inventory?,No large investments in inventory or stock management are required.,business,joining,,,,high,Dayjoy Brochure / Loyalty Program,
3059,Which product is good for Chest Pain?,"Based on Dayjoy recommendations, you may consider MULTI VITAMINS TABLETS. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
3060,What is the Loyalty Offer?,Distributors buying Rs. 2500+ from 2nd-15th for 4 months get free products in the 5th month.,business,joining,,,,high,Dayjoy Brochure / Loyalty Program,
3061,How much is in one pack of Dhaniya Powder (25g)?,The pack size is 25g.,informational,pack_size,Dhaniya Powder (25g),DJP1005,DJ-FOO-0006,high,Products Master,
3062,Which product is good for Chest Pain?,"Based on Dayjoy recommendations, you may consider MULTI VITAMINS TABLETS. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
3063,Which product is good for Lack of libido?,"Based on Dayjoy recommendations, you may consider ADILAFORTE TABLET. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
3064,Which product is good for Poor Nail Health?,"Based on Dayjoy recommendations, you may consider MULTI VITAMINS TABLETS. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
3065,"I have Frequent Urination, what should I take?","Dayjoy suggests KIDNEY KAWACH for Frequent Urination. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
3066,"I have Rapid Weight Gain, what should I take?","Dayjoy suggests AMPLE MEAL for Rapid Weight Gain. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
3067,Do you have Designer Mask (Pack of 5)?,"Yes, Designer Mask (Pack of 5) is available. Code: DJP1120",transactional,availability,Designer Mask (Pack of 5),DJP1120,DJ-CLO-0121,high,Products Master,
3068,"I have Skin Sensitivity, what should I take?","Dayjoy suggests AMPLE MEAL for Skin Sensitivity. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
3069,Which product is good for Gas?,"Based on Dayjoy recommendations, you may consider LIVEASE SYRUP OR GAS-O-FREE SYRUP. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
3070,"Which is better, Perfect-Ion Testing Solutions or New Perfect-Ion?",Both are excellent AQUA ESSENTIALS products. Choose based on your specific health or personal care needs. Consult the Dayjoy product guide.,comparison,alternative,,,,medium,General Guidance,
3071,What is the MRP of Dishwash Liquid Gel (500ml)?,The MRP is ₹189.0.,pricing,mrp,Dishwash Liquid Gel (500ml),DJP1115,DJ-HOM-0116,high,Price List,
3072,Which product is good for Eye Cancer & Tumors?,"Based on Dayjoy recommendations, you may consider EYE ELIXIR DROPS. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
3073,What is the MRP of Organic Jeera (250g)?,The MRP is ₹199.0.,pricing,mrp,Organic Jeera (250g),DJP1014,DJ-FOO-0015,high,Price List,
3074,DP of DJP1160,The Distributor Price (DP) is ₹135.0.,pricing,dp,Hindi One-Page Compensation Plan (Set of 50 Leaflets),DJP1160,DJ-PRO-0161,high,Price List,
3075,What is New Dayjoy Product Brochure (Telugu)?,New Dayjoy Product Brochure (Telugu) is a PROMOTION TOOLS product by Dayjoy.,informational,product_info,New Dayjoy Product Brochure (Telugu),DJP1156,DJ-PRO-0157,high,Products Master,
3076,Which product is good for Difficulty bending the foot?,"Based on Dayjoy recommendations, you may consider GOLDEN ELIXIR OR SEA BUCKTHORN JUICE OR SUPER RICH BERRY JUICE OR SUPER FOOD CAPSULE OR OMEGA 3-6-9 SOFTGEL CAPSULES. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
3077,Which product is good for Running Nose?,"Based on Dayjoy recommendations, you may consider ASTHPRASH OR N-ASTHEAL TABLET. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
3078,Which product is good for Dizziness or Light Headedness?,"Based on Dayjoy recommendations, you may consider MULTI VITAMINS TABLETS. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
3079,"I have Difficulty in Planning and Carrying out tasks, what should I take?","Dayjoy suggests GOLDEN ELIXIR OR SEA BUCKTHORN JUICE for Difficulty in Planning and Carrying out tasks. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
3080,Which product is good for Lack of Energy?,"Based on Dayjoy recommendations, you may consider HIENERGY TABLETS. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
3081,DP of DJP1046,The Distributor Price (DP) is ₹145.0.,pricing,dp,Seabuckthron Cleanser (30g),DJP1046,DJ-PER-0047,high,Price List,
3082,"I have Swollen Ankles, Legs or Abdomen, what should I take?","Dayjoy suggests ADILIV TABLETS for Swollen Ankles, Legs or Abdomen. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
3083,When was Dayjoy started?,Dayjoy was incorporated in 2018 and launched its direct selling operations in 2019.,company,info,,,,high,Dayjoy Brochure,
3084,How much BV for Regain Aloevera Shampoo (300ml)?,The Business Volume (BV) is 76.0.,pricing,bv,Regain Aloevera Shampoo (300ml),DJP1041,DJ-PER-0042,high,Price List,
3085,Which product is good for Nasal inflammation?,"Based on Dayjoy recommendations, you may consider ASTHPRASH OR N-ASTHEAL TABLET. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
3086,Are JoyCalcium (2 Litre) and Black Salt Sprinkler (200g) the same?,"No, JoyCalcium (2 Litre) is in AGRICULTURE & VETERINARY while Black Salt Sprinkler (200g) is in FOOD PRODUCTS.",comparison,category_difference,,,,high,Products Master,
3087,How much is in one pack of Nano Tech-46 (500ml)?,The pack size is 500ml.,informational,pack_size,Nano Tech-46 (500ml),DJP1125,DJ-AGR-0126,high,Products Master,
3088,How do I join Dayjoy?,You can join by purchasing products through an existing Independent Distributor or via the official website.,business,joining,,,,high,Dayjoy Brochure / Loyalty Program,
3089,How many days do I have to return an item?,Returns are accepted within 30 days from the invoice date.,policy,shipping_refund,,,,high,Shipping/Refund Policy,
3090,Do you have AcneX Anti-Acne Foaming Cleanser (100ml)?,"Yes, AcneX Anti-Acne Foaming Cleanser (100ml) is available. Code: DJP1062",transactional,availability,AcneX Anti-Acne Foaming Cleanser (100ml),DJP1062,DJ-SKI-0063,high,Products Master,
3091,"I have Burning Urination, what should I take?","Dayjoy suggests KIDNEY KAWACH for Burning Urination. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
3092,DP of DJP1052,The Distributor Price (DP) is ₹139.0.,pricing,dp,Deep Cleansing Face Wash (100ml),DJP1052,DJ-PER-0053,high,Price List,
3093,"Which product is good for Pale, Bloody, or Black Stool?","Based on Dayjoy recommendations, you may consider ADILIV TABLETS. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
3094,DP of DJP1099,The Distributor Price (DP) is ₹325.0.,pricing,dp,Orthofix Oil (100ml),DJP1099,DJ-HEA-0100,high,Price List,
3095,DP of DJP1158,The Distributor Price (DP) is ₹75.0.,pricing,dp,Hindi One-Page Compensation Plan (Set of 25 Leaflets),DJP1158,DJ-PRO-0159,high,Price List,
3096,Is AcneX Anti-Acne Foaming Cleanser (100ml) a food product?,It is categorized under SKIN CARE.,informational,product_category,AcneX Anti-Acne Foaming Cleanser (100ml),DJP1062,DJ-SKI-0063,high,Products Master,
3097,Is Prosperous+ (1 L) a food product?,It is categorized under AGRICULTURE & VETERINARY.,informational,product_category,Prosperous+ (1 L),DJP1128,DJ-AGR-0129,high,Products Master,
3098,How much is in one pack of Ecofriendly Toothbrush (Pack of 2)?,The pack size is Pack of 2.,informational,pack_size,Ecofriendly Toothbrush (Pack of 2),DJP1032,DJ-PER-0033,high,Products Master,
3099,Is Hydra Aloevera Body Lotion (300ml) a food product?,It is categorized under PERSONAL CARE.,informational,product_category,Hydra Aloevera Body Lotion (300ml),DJP1034,DJ-PER-0035,high,Products Master,
3100,"I have Nausea and Diarrhoea, what should I take?","Dayjoy suggests HIENERGY TABLETS for Nausea and Diarrhoea. This is a supplement, not a cure.",health-condition,consultation,,,,medium,Recommendation Chart,Medical disclaimer included
3101,Tell me about Amla Reetha Sikakai Shampoo (100ml),This is a premium product under Wild Muse.,informational,product_discovery,Amla Reetha Sikakai Shampoo (100ml),DJP1055,DJ-PER-0056,high,Products Master,
3102,Who founded Dayjoy?,Dayjoy was founded by Mr. Anmol Agarwal and Mr. Divyansh Agarwal.,company,info,,,,high,Dayjoy Brochure,
3103,Which product is good for Frequent Urination?,"Based on Dayjoy recommendations, you may consider KIDNEY KAWACH. Consult a physician for medical advice.",recommendation,health_need,,,,high,Recommendation Chart,
